Build Timestamp (UTC)	Build	Job	Job URL	Build Trigger	Allow Job Failure	PR#	Branch	Commit	Commit Range	Commit Message	Sketch Filename	Board ID	IDE Version	Program Storage (bytes)	Dynamic Memory (bytes)	# Warnings	Allow Failure	Exit Code	Board Error
2017-06-14 03:08:09	470	470.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/242672465	push	false	false	remove-duplicate-code	a7fbb38a40fd09addbe96c1ae3bbacb04f5f9c79		Avoid duplicate code in install_ide	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:sam:arduino_due_x_dbg	1.8.3	22084		0	false	0	
2017-06-14 03:08:15	470	470.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/242672465	push	false	false	remove-duplicate-code	a7fbb38a40fd09addbe96c1ae3bbacb04f5f9c79		Avoid duplicate code in install_ide	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	MiniCore:avr:328:variant=modelP,BOD=2v7,LTO=Os,clock=16MHz_external	1.8.1	450	9	0	false	0	
2017-06-14 03:08:21	470	470.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/242672465	push	false	false	remove-duplicate-code	a7fbb38a40fd09addbe96c1ae3bbacb04f5f9c79		Avoid duplicate code in install_ide	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	ATTinyCore-master:avr:attinyx5:LTO=disable,TimerClockSource=default,chip=85,clock=8internal,bod=disable	1.8.1	304	9	0	false	0	
2017-06-14 03:08:27	470	470.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/242672465	push	false	false	remove-duplicate-code	a7fbb38a40fd09addbe96c1ae3bbacb04f5f9c79		Avoid duplicate code in install_ide	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	ATTinyCore-master:avr:attinyx5:LTO=disable,TimerClockSource=default,chip=85,clock=8internal,bod=disable	1.8.2	304	9	0	false	0	
2017-06-14 03:08:34	470	470.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/242672465	push	false	false	remove-duplicate-code	a7fbb38a40fd09addbe96c1ae3bbacb04f5f9c79		Avoid duplicate code in install_ide	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	MightyCore:avr:1284:pinout=standard,variant=modelP,BOD=2v7,LTO=Os,clock=16MHz_external	1.8.1	512	9	0	false	0	
2017-06-14 03:08:41	470	470.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/242672465	push	false	false	remove-duplicate-code	a7fbb38a40fd09addbe96c1ae3bbacb04f5f9c79		Avoid duplicate code in install_ide	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	MightyCore:avr:1284:pinout=standard,variant=modelP,BOD=2v7,LTO=Os,clock=16MHz_external	1.8.2	512	9	0	false	0	
2017-06-14 03:08:48	470	470.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/242672465	push	false	false	remove-duplicate-code	a7fbb38a40fd09addbe96c1ae3bbacb04f5f9c79		Avoid duplicate code in install_ide	/home/travis/arduino-sketchbook/libraries/MPU9250/examples/MPU9250/MPU9250.ino	arduino:avr:uno	1.8.3	7904	462	1	false	0	
2017-06-14 03:08:51	470	470.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/242672465	push	false	false	remove-duplicate-code	a7fbb38a40fd09addbe96c1ae3bbacb04f5f9c79		Avoid duplicate code in install_ide	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.5.2	2464	222	0	false	0	
2017-06-14 03:08:54	470	470.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/242672465	push	false	false	remove-duplicate-code	a7fbb38a40fd09addbe96c1ae3bbacb04f5f9c79		Avoid duplicate code in install_ide	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.5.3	2464	222	0	false	0	
2017-06-14 03:08:58	470	470.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/242672465	push	false	false	remove-duplicate-code	a7fbb38a40fd09addbe96c1ae3bbacb04f5f9c79		Avoid duplicate code in install_ide	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.5.4	2464	222	0	false	0	
